order_id,order_date,region,city,product_id,units_sold,revenue,profit,customer_type,channel
5410,2025-11-30,West,West Daniel,21,3,20.13,11.55,Returning,Retail
5411,2024-11-05,South,New Deborahfort,25,6,56.46,30.36,New,Online
5412,2025-12-28,South,Osbornstad,10,9,87.84,47.16,New,Online
5413,2024-12-06,East,Victorberg,16,6,13.38,7.5,New,Online
5414,2024-05-15,East,Davidport,13,6,30.24,10.98,Returning,Retail
5415,2025-03-16,South,Lake Alexisside,9,8,22.48,7.92,New,Online
5416,2024-09-10,North,Laraport,2,3,16.89,10.05,New,Online
5417,2024-09-24,East,North Jennifer,12,5,29.2,12.6,New,Retail
5418,2024-11-04,East,Smithfurt,13,22,110.88,40.26,New,Online
5419,2024-11-14,East,North Jeffreyborough,17,1,4.62,2.74,New,Retail
5420,2024-02-07,West,Jacobside,21,3,20.13,11.55,Returning,Retail
5421,2024-04-13,South,Sweeneyland,19,9,52.47,25.65,Returning,Online
5422,2024-10-30,East,Marissafurt,23,8,25.36,13.52,Returning,Online
5423,2025-03-07,West,Angelaview,2,7,39.41,23.45,Returning,Retail
5424,2025-11-06,South,New Catherine,9,12,33.72,11.88,Returning,Retail
5425,2024-01-24,South,South Brandon,1,4,17.04,10.08,Returning,Retail
5426,2024-02-25,West,Lake Ambertown,18,3,14.43,8.28,Returning,Retail
5427,2024-10-30,South,Grossfort,5,3,10.5,4.92,Returning,Retail
5428,2025-04-07,South,West Kevinmouth,3,8,29.52,17.44,New,Retail
5429,2025-07-05,South,Johnnytown,20,6,24.66,12.9,New,Retail
5430,2025-05-23,South,Shawnhaven,10,6,58.56,31.44,New,Online
5431,2025-02-11,North,Hollandview,6,9,26.1,15.48,New,Retail
5432,2024-05-30,North,Andersonland,22,3,15.75,8.01,New,Online
5433,2024-02-23,South,Port Shawnmouth,14,2,15.4,6.84,New,Online
5434,2025-03-31,East,Patriciahaven,6,6,17.4,10.32,Returning,Retail
5435,2024-07-07,South,Jordanfurt,4,5,40.8,18.15,Returning,Retail
5436,2024-11-21,West,Campbellville,8,9,21.96,10.35,New,Retail
5437,2024-03-02,East,Harrisburgh,3,3,11.07,6.54,New,Online
5438,2025-08-05,South,North Hollyburgh,15,6,21.24,9.9,Returning,Retail
5439,2024-09-21,South,New Tamichester,7,6,54.6,25.5,New,Retail
5440,2024-10-22,South,Christopherburgh,5,3,10.5,4.92,Returning,Online
5441,2024-05-04,North,East Juliehaven,9,4,11.24,3.96,New,Retail
5442,2024-10-07,West,Lake Johnton,11,9,26.64,10.26,New,Online
5443,2025-11-23,North,Lake Seanberg,15,7,24.78,11.55,Returning,Online
5444,2025-03-13,West,East Jonathan,10,4,39.04,20.96,Returning,Retail
5445,2025-09-18,East,West Philliptown,17,5,23.1,13.7,Returning,Retail
5446,2024-04-02,South,New Jamesside,2,7,39.41,23.45,Returning,Online
5447,2025-03-24,South,Adamfort,13,3,15.12,5.49,Returning,Online
5448,2025-10-22,East,Lake Amber,3,7,25.83,15.26,New,Online
5449,2024-11-06,West,Burgessmouth,17,9,41.58,24.66,Returning,Online
5450,2025-10-04,South,Lake Christopherfurt,14,7,53.9,23.94,Returning,Retail
5451,2025-08-09,South,Haneychester,2,1,5.63,3.35,New,Retail
5452,2025-03-30,West,Porterview,6,5,14.5,8.6,New,Retail
5453,2025-08-05,East,Taylorchester,2,7,39.41,23.45,New,Retail
5454,2025-02-11,West,Port Amandastad,18,2,9.62,5.52,Returning,Retail
5455,2024-09-07,North,Fordmouth,24,8,38.88,19.6,Returning,Retail
5456,2025-02-18,South,Lake Carriefurt,8,4,9.76,4.6,New,Online
5457,2025-06-02,North,Wellsstad,22,1,5.25,2.67,Returning,Retail
5458,2025-07-10,North,Lake William,3,5,18.45,10.9,Returning,Online
5459,2024-02-13,North,Isabellafort,12,11,64.24,27.72,New,Retail
5460,2025-07-23,West,South Sue,8,4,9.76,4.6,New,Retail
5461,2025-04-02,South,Emilyland,9,6,16.86,5.94,New,Online
5462,2025-12-21,East,North Lisa,3,13,47.97,28.34,Returning,Retail
5463,2025-06-30,South,East Kevin,15,6,21.24,9.9,Returning,Online
5464,2025-05-10,East,Jaredbury,24,3,14.58,7.35,Returning,Retail
5465,2025-08-26,North,Andersonville,5,1,3.5,1.64,New,Online
5466,2024-10-11,East,Kelleyberg,10,4,39.04,20.96,New,Online
5467,2024-11-02,North,Thomasfort,18,13,62.53,35.88,Returning,Online
5468,2025-05-19,South,Port Joshuashire,6,2,5.8,3.44,New,Retail
5469,2025-08-27,North,North Kyle,1,7,29.82,17.64,New,Online
5470,2025-10-10,South,Jeremyside,17,7,32.34,19.18,New,Online
5471,2025-11-23,South,North Laura,25,10,94.1,50.6,Returning,Online
5472,2024-04-22,South,Hannahport,7,5,45.5,21.25,New,Online
5473,2024-09-03,North,Thomasstad,20,4,16.44,8.6,Returning,Online
5474,2025-07-04,South,East Fred,17,4,18.48,10.96,New,Online
5475,2024-01-15,South,South Julieshire,12,1,5.84,2.52,Returning,Retail
5476,2024-09-30,North,South Wendyfort,3,3,11.07,6.54,New,Retail
5477,2025-05-14,West,East Troy,6,7,20.3,12.04,New,Retail
5478,2025-05-27,South,Lyonsburgh,2,4,22.52,13.4,New,Online
5479,2024-11-12,South,Elizabethtown,21,1,6.71,3.85,Returning,Retail
5480,2024-09-24,South,South Michaelside,6,4,11.6,6.88,Returning,Retail
5481,2025-05-03,North,Jeffreybury,6,4,11.6,6.88,Returning,Online
5482,2025-09-20,North,Theresaton,23,10,31.7,16.9,New,Retail
5483,2024-08-28,South,New Jacob,13,8,40.32,14.64,New,Retail
5484,2025-03-28,South,Port Andrea,11,2,5.92,2.28,New,Retail
5485,2025-08-12,West,Port Angela,25,6,56.46,30.36,New,Online
5486,2024-08-02,North,Lake Roberttown,6,10,29.0,17.2,New,Retail
5487,2024-07-16,South,Amandafurt,24,11,53.46,26.95,Returning,Online
5488,2024-11-15,East,West Deborahmouth,16,7,15.61,8.75,New,Retail
5489,2024-10-04,West,Lake Andrew,17,7,32.34,19.18,Returning,Retail
5490,2025-09-13,South,Port Jacqueline,7,8,72.8,34.0,Returning,Retail
5491,2025-01-15,South,Timothyfurt,17,3,13.86,8.22,Returning,Retail
5492,2025-05-03,South,Lake Teresastad,16,2,4.46,2.5,New,Online
5493,2024-07-19,South,New Donaldborough,25,4,37.64,20.24,Returning,Retail
5494,2025-05-03,West,New Anthonybury,15,3,10.62,4.95,Returning,Retail
5495,2025-02-12,East,Port Christophertown,13,3,15.12,5.49,New,Online
5496,2024-11-22,South,Bautistaside,23,7,22.19,11.83,New,Retail
5497,2025-02-21,South,North Taylorville,15,2,7.08,3.3,Returning,Online
5498,2024-05-11,East,Webbhaven,1,2,8.52,5.04,Returning,Retail
5499,2025-08-17,North,Lake Anthony,25,5,47.05,25.3,New,Online
5500,2024-04-26,South,East Daniel,3,6,22.14,13.08,Returning,Online
5501,2024-04-06,East,Suttonshire,2,6,33.78,20.1,New,Retail
5502,2024-02-13,West,Lake Elizabethshire,9,5,14.05,4.95,New,Retail
5503,2025-12-24,South,New Annestad,9,12,33.72,11.88,Returning,Retail
5504,2024-12-07,North,West Alexandrabury,19,1,5.83,2.85,New,Online
5505,2024-03-17,East,Port Laura,20,4,16.44,8.6,New,Retail
5506,2024-03-29,East,South Vanessa,18,6,28.86,16.56,New,Retail
5507,2025-07-21,South,Cheyennestad,25,8,75.28,40.48,Returning,Retail
5508,2024-02-18,West,Johnsonview,16,6,13.38,7.5,New,Online
5509,2024-01-28,South,Mercerfort,17,2,9.24,5.48,New,Retail
5510,2024-08-18,North,Rogerston,23,4,12.68,6.76,New,Online
5511,2024-10-20,North,South Jilltown,11,2,5.92,2.28,Returning,Retail
5512,2024-03-25,East,Heatherberg,4,5,40.8,18.15,New,Retail
5513,2025-03-31,West,South Andrewbury,2,4,22.52,13.4,Returning,Online
5514,2025-10-05,West,Lake Sean,16,5,11.15,6.25,Returning,Retail
5515,2025-11-21,North,Christinemouth,19,9,52.47,25.65,New,Retail
5516,2024-05-07,North,South Jessica,18,6,28.86,16.56,Returning,Online
5517,2025-03-17,North,New Cindy,3,7,25.83,15.26,Returning,Online
5518,2025-09-17,North,Port Taylormouth,9,4,11.24,3.96,Returning,Online
5519,2024-05-13,South,Petersonberg,2,8,45.04,26.8,New,Retail
5520,2025-03-08,South,Larsontown,25,5,47.05,25.3,Returning,Online
5521,2024-05-21,North,South Adammouth,11,10,29.6,11.4,Returning,Retail
5522,2024-12-02,West,South Evelynchester,12,4,23.36,10.08,Returning,Online
5523,2025-11-10,North,East Brian,15,10,35.4,16.5,New,Retail
5524,2025-03-12,South,Schroedershire,15,5,17.7,8.25,Returning,Online
5525,2025-07-12,South,Angieborough,8,3,7.32,3.45,New,Online
5526,2025-06-30,South,Craigville,21,6,40.26,23.1,New,Online
5527,2025-04-17,North,Leeberg,17,7,32.34,19.18,New,Online
5528,2024-03-15,South,Melissastad,24,7,34.02,17.15,Returning,Online
5529,2024-11-09,East,Wesleyfort,18,10,48.1,27.6,Returning,Online
5530,2025-04-11,East,Lake Christopherton,3,2,7.38,4.36,New,Online
5531,2024-03-10,North,Lindsaystad,3,9,33.21,19.62,Returning,Online
5532,2025-11-20,South,West David,20,9,36.99,19.35,Returning,Online
5533,2025-02-11,North,Wagnerfort,1,6,25.56,15.12,Returning,Online
5534,2024-02-13,South,West Debbie,6,2,5.8,3.44,Returning,Retail
5535,2024-03-11,East,Hillfurt,2,6,33.78,20.1,New,Retail
5536,2025-11-26,South,Robertsshire,14,4,30.8,13.68,New,Retail
5537,2025-12-03,North,Davidside,4,6,48.96,21.78,New,Online
5538,2024-06-30,West,New Kevinville,17,9,41.58,24.66,New,Retail
5539,2024-04-21,West,North James,16,6,13.38,7.5,New,Online
5540,2024-04-08,East,Lake Jessicaside,16,7,15.61,8.75,Returning,Online
5541,2025-08-25,South,Richardhaven,23,1,3.17,1.69,New,Retail
5542,2024-06-14,North,Stacyborough,2,3,16.89,10.05,New,Retail
5543,2024-12-14,North,Brownland,25,4,37.64,20.24,Returning,Online
5544,2024-06-20,West,Port Christopher,11,6,17.76,6.84,New,Online
5545,2024-05-29,North,Toddmouth,11,7,20.72,7.98,New,Online
5546,2024-07-12,North,Port Stephanie,5,3,10.5,4.92,Returning,Online
5547,2025-06-03,North,Port Josephfurt,25,3,28.23,15.18,New,Online
5548,2025-09-05,North,West Jamesmouth,19,8,46.64,22.8,New,Retail
5549,2024-06-03,West,North Donnaton,19,3,17.49,8.55,New,Online
5550,2024-04-19,West,Blackwellview,10,4,39.04,20.96,Returning,Retail
5551,2024-12-14,South,Estradaland,7,6,54.6,25.5,New,Online
5552,2024-03-21,East,North Craigton,17,6,27.72,16.44,Returning,Online
5553,2025-12-31,South,Jeffersonfurt,5,10,35.0,16.4,Returning,Retail
5554,2025-01-18,West,Donnaville,19,5,29.15,14.25,Returning,Online
5555,2025-05-15,North,West Jennifer,8,10,24.4,11.5,New,Online
5556,2025-05-20,North,Hallfurt,25,4,37.64,20.24,Returning,Retail
5557,2025-09-17,East,Smithside,2,5,28.15,16.75,Returning,Online
5558,2025-04-16,West,Port Joshuahaven,1,6,25.56,15.12,New,Retail
5559,2025-06-27,North,Hooverhaven,3,8,29.52,17.44,Returning,Online
5560,2024-07-14,West,Russellbury,19,5,29.15,14.25,Returning,Retail
5561,2025-04-11,East,Baxtertown,10,5,48.8,26.2,Returning,Online
5562,2025-07-28,South,Snydertown,14,5,38.5,17.1,Returning,Online
5563,2024-10-12,North,Johnborough,6,7,20.3,12.04,Returning,Online
5564,2025-03-02,South,Jacquelinebury,6,7,20.3,12.04,Returning,Retail
5565,2024-11-05,East,Colinhaven,19,7,40.81,19.95,New,Retail
5566,2025-08-13,East,North Teresa,21,8,53.68,30.8,Returning,Online
5567,2024-10-18,West,South Lisatown,6,2,5.8,3.44,New,Retail
5568,2024-02-14,South,Port Theresafort,6,5,14.5,8.6,New,Retail
5569,2025-01-23,West,Meaganside,13,4,20.16,7.32,Returning,Retail
5570,2024-06-29,South,Heatherstad,18,1,4.81,2.76,Returning,Online
5571,2025-11-25,East,North Emma,9,9,25.29,8.91,Returning,Retail
5572,2025-05-29,West,Arthurstad,20,8,32.88,17.2,Returning,Online
5573,2025-03-15,North,Jasonmouth,13,5,25.2,9.15,Returning,Online
5574,2024-01-17,South,Lake Craigberg,2,5,28.15,16.75,New,Online
5575,2025-01-11,North,Hillland,23,6,19.02,10.14,New,Retail
5576,2025-05-17,East,South Stephen,4,7,57.12,25.41,New,Retail
5577,2024-05-24,South,Lake Emilyport,25,6,56.46,30.36,Returning,Online
5578,2025-04-16,East,Johnsonview,25,4,37.64,20.24,Returning,Online
5579,2024-06-19,South,South Thomasshire,16,1,2.23,1.25,New,Online
5580,2025-06-04,South,North Sarafort,18,3,14.43,8.28,Returning,Retail
5581,2024-11-14,South,Parksmouth,22,7,36.75,18.69,Returning,Retail
5582,2024-04-14,South,Lake Teresaside,12,10,58.4,25.2,New,Retail
5583,2025-08-29,East,Debrafort,18,6,28.86,16.56,New,Online
5584,2025-02-21,East,Lake John,6,1,2.9,1.72,Returning,Retail
5585,2025-07-31,North,East Teresa,15,3,10.62,4.95,Returning,Retail
5586,2024-12-09,West,East Leslie,2,12,67.56,40.2,Returning,Retail
5587,2025-03-21,West,Romeroland,3,2,7.38,4.36,Returning,Online
5588,2024-04-16,East,Gardnerborough,17,5,23.1,13.7,Returning,Online
5589,2025-01-19,South,East Adamhaven,21,6,40.26,23.1,New,Retail
5590,2024-04-02,North,Orozcoburgh,25,2,18.82,10.12,Returning,Online
5591,2024-08-28,North,Annberg,16,3,6.69,3.75,New,Retail
5592,2025-10-05,South,Melanieville,23,4,12.68,6.76,Returning,Online
5593,2025-12-21,South,Jasmineton,1,7,29.82,17.64,New,Online
5594,2025-12-08,North,Andersenchester,24,6,29.16,14.7,Returning,Retail
5595,2024-10-25,East,West Reginaldmouth,11,6,17.76,6.84,New,Retail
5596,2024-04-29,West,Lake Dorothy,12,5,29.2,12.6,New,Online
5597,2024-03-19,West,Jonesfurt,1,6,25.56,15.12,Returning,Online
5598,2024-09-12,West,West Danieltown,3,3,11.07,6.54,New,Retail
5599,2024-06-04,South,Port Gary,23,10,31.7,16.9,Returning,Online
5600,2024-03-01,South,East Jacobton,7,7,63.7,29.75,Returning,Retail
5601,2024-01-17,South,South Joseph,2,5,28.15,16.75,Returning,Retail
5602,2025-05-01,West,Ferrellstad,21,2,13.42,7.7,New,Online
5603,2024-01-05,East,Port Jennifer,21,4,26.84,15.4,Returning,Retail
5604,2024-05-17,East,New Anna,14,1,7.7,3.42,Returning,Retail
5605,2024-05-08,South,Lake Amy,4,6,48.96,21.78,Returning,Online
5606,2024-02-28,West,Stephenview,3,6,22.14,13.08,Returning,Retail
5607,2024-10-06,East,Moralestown,6,5,14.5,8.6,Returning,Retail
5608,2024-09-22,East,East Justin,14,11,84.7,37.62,Returning,Retail
5609,2024-03-24,East,Alexandrafurt,12,2,11.68,5.04,New,Retail
5610,2025-02-03,North,North Matthewshire,24,6,29.16,14.7,New,Online
5611,2025-12-31,West,Robertside,12,3,17.52,7.56,Returning,Online
5612,2025-08-24,South,New Adam,10,9,87.84,47.16,Returning,Retail
5613,2025-12-21,North,South Taraberg,6,7,20.3,12.04,Returning,Online
5614,2024-10-20,South,East Michael,10,3,29.28,15.72,Returning,Retail
5615,2025-04-26,South,Ericchester,13,10,50.4,18.3,Returning,Online
5616,2025-10-31,West,Amandaburgh,7,4,36.4,17.0,Returning,Online
5617,2024-04-03,South,New Joshuastad,21,6,40.26,23.1,New,Retail
5618,2025-08-04,South,West Brandontown,25,3,28.23,15.18,New,Retail
5619,2024-09-29,West,Janetview,24,5,24.3,12.25,Returning,Online
5620,2025-03-22,North,Hamiltonton,5,14,49.0,22.96,Returning,Retail
5621,2025-10-24,South,Alanberg,1,6,25.56,15.12,Returning,Online
5622,2025-03-03,South,Kerrland,6,5,14.5,8.6,New,Retail
5623,2025-12-14,North,Port Aaron,18,4,19.24,11.04,New,Retail
5624,2025-05-06,North,Carlachester,19,6,34.98,17.1,Returning,Online
5625,2025-06-03,North,North Jamesbury,23,2,6.34,3.38,New,Retail
5626,2024-01-19,North,Penaburgh,19,3,17.49,8.55,New,Retail
5627,2024-05-30,West,Lake Robin,23,2,6.34,3.38,New,Online
5628,2024-03-08,West,Andersonfurt,17,4,18.48,10.96,Returning,Retail
5629,2024-12-10,West,Meghantown,19,15,87.45,42.75,Returning,Online
5630,2025-01-04,West,Morrisonborough,10,7,68.32,36.68,New,Online
5631,2025-04-02,North,West Donald,11,3,8.88,3.42,New,Online
5632,2025-04-23,South,Jeffville,20,4,16.44,8.6,Returning,Online
5633,2025-04-16,North,South Peterhaven,16,2,4.46,2.5,New,Online
5634,2025-08-03,South,New Victorhaven,2,11,61.93,36.85,Returning,Retail
5635,2024-09-24,South,Lake Marissastad,2,5,28.15,16.75,Returning,Online
5636,2024-05-09,South,North Reneeberg,14,1,7.7,3.42,Returning,Online
5637,2025-10-01,East,Kristenside,20,1,4.11,2.15,Returning,Retail
5638,2025-07-16,East,New Nathanieltown,10,4,39.04,20.96,Returning,Retail
5639,2024-03-09,West,East Nichole,9,4,11.24,3.96,Returning,Retail
5640,2025-06-21,South,Port Toddton,10,6,58.56,31.44,New,Retail
5641,2024-01-03,East,New David,7,4,36.4,17.0,Returning,Online
5642,2024-01-23,West,Michaelmouth,7,4,36.4,17.0,Returning,Retail
5643,2024-07-29,South,Port Michael,25,3,28.23,15.18,Returning,Retail
5644,2024-04-21,West,West Kimberlychester,23,5,15.85,8.45,Returning,Online
5645,2025-10-20,West,Lake Bridget,11,4,11.84,4.56,Returning,Online
5646,2025-02-11,West,Luismouth,3,5,18.45,10.9,Returning,Online
5647,2024-11-05,South,Lake Miketown,7,12,109.2,51.0,Returning,Online
5648,2024-05-09,South,Rodriguezmouth,7,4,36.4,17.0,New,Online
5649,2024-12-26,West,Mccoybury,15,3,10.62,4.95,New,Retail
5650,2025-07-29,West,Lake Jenniferfurt,6,8,23.2,13.76,Returning,Retail
5651,2024-07-01,East,Ryanton,7,3,27.3,12.75,Returning,Retail
5652,2025-03-10,South,Morganview,2,5,28.15,16.75,New,Retail
5653,2025-12-22,North,Richardsonmouth,16,6,13.38,7.5,New,Retail
5654,2024-03-05,East,Jamesburgh,9,9,25.29,8.91,New,Online
5655,2025-02-14,South,Lake Amandaland,23,6,19.02,10.14,New,Retail
5656,2024-09-08,South,Patriciafurt,15,1,3.54,1.65,Returning,Retail
5657,2024-06-21,South,Lake Manuel,8,10,24.4,11.5,Returning,Retail
5658,2025-10-19,South,Port Jamesland,21,14,93.94,53.9,Returning,Retail
5659,2025-01-12,East,Lopezville,25,8,75.28,40.48,New,Retail
5660,2025-07-01,East,Bridgeshaven,22,2,10.5,5.34,New,Online
5661,2025-09-30,East,Phelpsshire,18,4,19.24,11.04,New,Retail
5662,2025-01-01,North,South Stephenville,7,3,27.3,12.75,New,Retail
5663,2025-01-14,North,Port Timothy,15,6,21.24,9.9,Returning,Retail
5664,2024-03-08,North,East Tiffanychester,17,5,23.1,13.7,Returning,Retail
5665,2025-12-18,North,Williamsview,1,6,25.56,15.12,Returning,Online
5666,2025-01-20,North,Annton,15,5,17.7,8.25,New,Online
5667,2025-03-04,South,Chamberston,23,5,15.85,8.45,Returning,Retail
5668,2024-05-23,South,Carlsonfurt,21,9,60.39,34.65,New,Online
5669,2024-11-05,South,North Destinyhaven,5,6,21.0,9.84,Returning,Online
5670,2024-02-26,South,East Natalie,13,4,20.16,7.32,Returning,Online
5671,2025-02-24,North,Christineland,17,5,23.1,13.7,Returning,Online
5672,2024-05-14,South,East Robert,15,9,31.86,14.85,New,Retail
5673,2024-03-28,South,Port Michaelfurt,15,9,31.86,14.85,New,Retail
5674,2024-09-22,South,Lake Anthony,14,7,53.9,23.94,Returning,Retail
5675,2024-01-04,East,Jodistad,10,6,58.56,31.44,Returning,Retail
5676,2025-09-16,South,Garymouth,12,8,46.72,20.16,Returning,Online
5677,2025-06-04,North,South Crystal,8,6,14.64,6.9,New,Retail
5678,2025-05-03,West,Sherryfurt,3,2,7.38,4.36,New,Retail
5679,2024-05-04,West,Jerryville,5,6,21.0,9.84,New,Retail
5680,2024-07-15,North,New Gerald,19,3,17.49,8.55,Returning,Online
5681,2025-09-05,North,South Crystal,16,5,11.15,6.25,Returning,Online
5682,2025-10-04,East,South Paul,9,8,22.48,7.92,New,Retail
5683,2024-11-05,South,Chandlerchester,7,9,81.9,38.25,Returning,Online
5684,2024-09-01,South,Fitzgeraldfort,1,6,25.56,15.12,New,Online
5685,2025-01-22,West,West Angelamouth,16,9,20.07,11.25,Returning,Retail
5686,2025-12-23,South,Lake Angela,24,7,34.02,17.15,New,Online
5687,2025-02-06,South,Christinaburgh,12,5,29.2,12.6,New,Online
5688,2024-10-21,South,Port Gabrielle,23,4,12.68,6.76,New,Online
5689,2024-10-11,North,Robynberg,19,5,29.15,14.25,New,Retail
5690,2024-09-02,West,Port Hunter,11,3,8.88,3.42,Returning,Online
5691,2025-06-23,East,Gutierrezview,23,7,22.19,11.83,Returning,Online
5692,2025-09-29,East,Michelleview,5,4,14.0,6.56,New,Online
5693,2025-04-02,South,Connortown,1,3,12.78,7.56,New,Retail
5694,2025-06-01,South,Davidsonberg,2,1,5.63,3.35,Returning,Retail
5695,2024-07-19,West,Lake Hollyhaven,2,3,16.89,10.05,New,Retail
5696,2024-11-22,North,South Mark,20,4,16.44,8.6,New,Online
5697,2025-04-06,South,Brianfort,3,3,11.07,6.54,Returning,Online
5698,2025-04-06,West,West Rickeyside,2,3,16.89,10.05,Returning,Retail
5699,2025-11-04,East,Randalltown,22,10,52.5,26.7,Returning,Retail
5700,2025-03-19,East,Mccarthyborough,16,5,11.15,6.25,New,Online
5701,2024-09-14,North,Jamieberg,17,2,9.24,5.48,Returning,Retail
5702,2024-10-29,South,Lake Scott,14,5,38.5,17.1,Returning,Retail
5703,2024-04-22,South,East Bonnieton,22,4,21.0,10.68,New,Retail
5704,2025-03-25,West,Port Amanda,5,4,14.0,6.56,Returning,Online
5705,2025-05-26,South,Port Brianton,10,4,39.04,20.96,Returning,Retail
5706,2024-01-06,North,New Bryan,21,7,46.97,26.95,Returning,Retail
5707,2024-10-22,East,Morenohaven,6,1,2.9,1.72,New,Retail
5708,2024-07-16,South,Port Annettebury,3,4,14.76,8.72,New,Online
5709,2024-06-18,East,Alexandrashire,16,9,20.07,11.25,New,Retail
5710,2024-04-08,South,Carlshire,1,3,12.78,7.56,Returning,Online
5711,2025-10-06,South,North Melaniefurt,17,6,27.72,16.44,Returning,Retail
5712,2024-10-09,South,New Oliviamouth,5,5,17.5,8.2,Returning,Retail
5713,2024-08-19,North,Katieland,5,3,10.5,4.92,Returning,Online
5714,2024-09-13,West,Lake Carlaton,19,4,23.32,11.4,New,Retail
5715,2025-09-08,East,Sandraberg,12,4,23.36,10.08,New,Online
5716,2024-09-24,South,West Kylestad,23,5,15.85,8.45,Returning,Online
5717,2025-01-03,West,Lake Lindachester,14,6,46.2,20.52,New,Retail
5718,2025-10-05,North,North Travisport,18,1,4.81,2.76,Returning,Retail
5719,2025-02-13,North,Port Jeffreyshire,13,6,30.24,10.98,New,Online
5720,2025-04-27,South,Lake Sarahview,5,1,3.5,1.64,Returning,Online
5721,2025-12-16,South,Georgetown,19,3,17.49,8.55,Returning,Online
5722,2025-09-10,North,Williamshaven,10,2,19.52,10.48,New,Retail
5723,2025-11-29,East,West Robert,5,9,31.5,14.76,Returning,Online
5724,2025-09-25,West,New Kathleenshire,14,8,61.6,27.36,New,Retail
5725,2024-06-08,South,Perezland,4,4,32.64,14.52,Returning,Online
5726,2025-06-18,South,Amyberg,14,7,53.9,23.94,Returning,Online
5727,2025-06-10,West,West Katherine,15,7,24.78,11.55,Returning,Online
5728,2025-04-29,North,Thomasbury,12,5,29.2,12.6,New,Retail
5729,2024-04-20,South,Lake Leslie,1,6,25.56,15.12,New,Retail
5730,2025-12-19,West,Martinfurt,24,13,63.18,31.85,Returning,Online
5731,2024-12-18,East,Smithville,19,9,52.47,25.65,Returning,Online
5732,2024-02-26,South,Markport,25,4,37.64,20.24,Returning,Retail
5733,2024-02-23,West,Walterburgh,24,6,29.16,14.7,Returning,Online
5734,2024-05-02,East,South Shannonville,16,8,17.84,10.0,Returning,Online
